geoid,census_block_id
'530610407004028',46760
'530610407004073',46849
'530610413042024',47027
'530610401001011',46313
'530610408002032',51558
'530610409001005',46861
'530610414004007',47312
'530610419052002',47584
'530610417041010',49436
'530610536021023',44575
'530610536023115',45211
'530610536033013',44893
'530610536033003',44563
'530610526054004',45086
'530610526062001',44875
'530610526062004',44871
'530610526052008',45011
'530610526051009',44999
'530610526062003',45008
'530610526031018',45967
'530610526053016',45061
'530610521182008',48246
'530610519254022',48894
'530610519262005',48859
'530610519261019',48881
'530610527062003',45983
'530610522061048',45902
'530610522033022',48278
'530610522071013',45508
'530610522071027',45555
'530610522061031',45511
'530610522061049',45908
'530610522063002',45525
'530610538034064',43806
'530610538033033',43815
'530610538033008',43872
'530610538033007',43864
'530610538033013',43864
'530610538033018',43864
'530610521042179',45119
'530610524013011',45697
'530610524023031',45918
'530610521051049',47812
'530610523013001',45481
'530610525042008',45306
'530610521051045',48249
'530610525023028',45608
'530610525023027',45610
'530610525023026',45669
'530610521042144',45300
'530610523014000',45180
'530610531022000',43454
'530610534004009',43039
'530610533012019',42975
'530610533012025',42975
'530610533012045',42898
'530610533014093',42895
'530610533021018',42597
'530610535081009',43175
'530610535081046',43320
'530610535063008',43382
'530610535051001',43541
'530610535052026',44189
'530610535062015',42774
'530610505002022',50621
'530610506001029',50902
'530610517012003',49842
'530610420013002',47493
'530610420013010',47640
'530610503001010',49535
'530610516023014',49829
'530610503004015',49970
'530610503004005',49806
'530610504014013',50223
'530610501023002',49301
'530610420053003',47501
'530610519171008',51189
'530610508002011',51084
'530610519183000',51210
'530610519161010',50884
'530610513001003',50536
'530610519131002',50701
'530610519161016',50884
'530610515003007',50360
'530610411001000',47143
'530610414002022',47301
'530610412021013',47360
'530610414002010',47246
'530610418081011',49106
'530610418053002',47544
'530610414002009',47327
'530610418051011',47608
'530610416012021',47619
'530610416081001',48116
'530610412021003',47355
'530610413031013',47038
'530610401004011',46318
'530610419032009',47521
'530610416011000',47418
'530610417011017',49055
'530610536021011',44343
'530610536022021',45375
'530610536033016',44887
'530610536021021',44902
'530610536023150',45522
'530610526062005',45013
'530610526052003',44863
'530610526032016',45106
'530610526043005',45250
'530610529063008',44513
'530610528034008',44124
'530610528052001',44263
'530610528041001',44249
'530610528043009',44134
'530610528043000',44131
'530610528041015',44233
'530610528064000',44414
'530610522074000',45511
'530610522062027',45888
'530610522063003',45898
'530610538013086',43936
'530610538011016',47936
'530610538023029',47957
'530610538023032',47959
'530610538034027',43760
'530610538033055',43839
'530610538024017',43839
'530610538012017',48632
'530610538033015',43842
'530610538013028',43745
'530610525022009',45647
'530610525042029',45457
'530610525042024',45421
'530610521042014',46285
'530610525031015',45324
'530610525022017',45652
'530610523014015',45365
'530610524011017',45676
'530619400013062',46214
'530619400011028',46201
'530619400013060',46281
'530619400013003',46281
'530619400014019',46098
'530619400014055',46125
'530619400012010',46166
'530619400013017',46278
'530619400013001',46281
'530610519163011',50883
'530610519163002',50732
'530610519223011',50299
'530610519172000',51203
'530610519172001',51204
'530610519183009',51210
'530610517023003',49674
'530610505005023',49931
'530610505001021',49894
'530610505001006',49931
'530610505003014',50608
'530610504024005',50336
'530610505002008',49894
'530610505002012',50608
'530610505003024',50761
'530610519161000',50579
'530610519222008',51643
'530610519144010',51137
'530610519151025',50882
'530610505003016',50604
'530610507001008',50755
'530610513003009',51165
'530610420052016',49080
'530610519223003',50298
'530610519151014',50709
'530610504014014',50217
'530619900020045',51505
'530619900020035',51500
'530619900020032',51636
'530610507003000',50768
'530619900020049',51516
'530610519241016',51642
'530610417032006',49246
'530610416085003',48131
'530610418102003',49026
'530610419052010',47729
'530610417031008',49485
'530610418113003',49097
'530610416011007',47479
'530610413014004',47262
'530610413032002',47196
'530610418064001',47681
'530610418051018',47601
'530610419043000',51530
'530610413031012',47131
'530610417013006',48970
'530610519263010',48840
'530610521181011',48380
'530610519261001',48830
'530610521155000',48245
'530610521132018',48804
'530610519121031',48870
'530610521155005',48236
'530610521156004',48230
'530610521142021',48525
'530610521141001',51670
'530610521132010',48691
'530610521183024',48159
'530610521072013',48755
'530610521182001',48213
'530610521182007',48214
'530610521183026',48155
'530610538013071',43927
'530610538034093',43867
'530610538011047',43839
'530610538031015',48076
'530610538013081',43980
'530610538011035',48728
'530610538011028',48728
'530610538031022',48033
'530610533024000',42535
'530610533023019',42565
'530610533021000',42585
'530610534001018',42751
'530610533021026',42726
'530610534001017',42588
'530610534003031',42768
'530610534003001',42622
'530610534003060',42760
'530610537001075',43678
'530610537002091',43599
'530610537001124',43662
'530610537001142',43657
'530610537001147',43646
'530610537001173',43669
'530610537001150',43598
'530610537001033',43700
'530610537002001',43694
'530610537001135',43598
'530610537001237',43706
'530610537001239',43598
'530610537001011',43598
'530610537001185',43710
'530610537002040',42968
'530610537001178',43710
'530610537001187',44091
'530610537001190',44073
'530610537001107',43578
'530610517011003',50013
'530610508005004',50626
'530610508004008',50769
'530610507005000',50922
'530610420032005',48910
'530610514001020',50376
'530610519051009',50264
'530610520043002',49187
'530610520063002',49636
'530610520072002',49715
'530610404003005',51557
'530610401004016',46437
'530610401004030',46693
'530610404003004',51557
'530610412011003',47137
'530610409001018',46999
'530610413032000',47201
'530610417042005',49258
'530610417041026',49620
'530610417042023',51249
'530610416012009',47558
'530610416053003',47770
'530610416051014',47768
'530610416051007',47697
'530610526061005',45109
'530610526032006',44996
'530610526041012',45998
'530610526043010',45336
'530610526042014',45242
'530610526054001',45090
'530610526053009',45068
'530610526071015',45349
'530610526071009',45282
'530610526063014',45264
'530610526072029',45432
'530610526073017',45591
'530610526042008',45995
'530610526062023',45185
'530610529032032',46283
'530610529034039',44756
'530610527051013',44841
'530610528052033',44490
'530610529063013',44516
'530610528053003',44283
'530610528041006',44249
'530610528052023',44432
'530610528042003',44260
'530610529062005',44505
'530610527051011',44834
'530610528062007',44446
'530610528051003',44410
'530610528052017',44265
'530610528034000',44015
'530610529034036',44734
'530610521042168',45625
'530610521051004',45784
'530610521051003',45782
'530610521042004',51550
'530610521042114',51244
'530610521042147',51564
'530610525042000',45392
'530610525042009',45314
'530610521042178',45452
'530610525042039',45457
'530610525034008',45335
'530610524014007',45731
'530610533014079',42974
'530610533014087',42883
'530610533021040',42720
'530610534004002',42740
'530610534002006',42758
'530610532011012',43004
'530610533013014',42911
'530610533022037',42911
'530610533011036',42985
'530610537001053',43598
'530610537001240',43706
'530610537002041',42969
'530610537001151',43623
'530610537001153',43640
'530610537001155',43638
'530610537001009',43713
'530610537001045',43719
'530610537001017',43719
'530610537001197',43748
'530610537001028',43723
'530610537001176',43675
'530610537002036',42660
'530610537001113',43578
'530610537001091',43612
'530610537001145',43655
'530610420051011',49086
'530610508004015',50775
'530610519056008',50276
'530610519171004',51035
'530610519233008',49885
'530610519142005',50868
'530610519051015',50149
'530610502002008',49657
'530610520072005',49799
'530610519212006',50429
'530610519184004',51213
'530610519161009',50733
'530610420031004',49213
'530610509001002',51514
'530610416051005',47690
'530610403001023',46562
'530610402003012',46551
'530610403001036',46562
'530610404002000',46562
'530610407004036',46727
'530610407004038',46917
'530610407004014',46763
'530610404002026',46648
'530610407004025',46754
'530610405001025',46648
'530610407004009',46754
'530610407004030',46760
'530610414004006',47235
'530610402002007',46368
'530610413012014',46964
'530610401002004',46346
'530610401001001',46392
'530610404003036',51557
'530610526052015',45072
'530610526031013',44850
'530610526031011',44868
'530610526053012',45073
'530610526061013',45237
'530610526062030',45024
'530610526053001',45076
'530610526072002',45420
'530610526072019',45397
'530610526062022',45176
'530610526071019',45413
'530610526071003',45348
'530610526071000',45350
'530610521155006',48240
'530610522071049',47910
'530610522063015',47860
'530610522074007',45542
'530610522071011',45508
'530610522071025',45554
'530610522071051',47937
'530610522071045',47935
'530610522081005',48481
'530610522041007',51539
'530610522031002',47826
'530610522041001',47818
'530610522032012',47838
'530610522071033',45511
'530610523012004',45190
'530610521042175',46326
'530610521042025',46276
'530610521042098',46276
'530610521042138',51564
'530610525023007',45594
'530610525021008',45641
'530610521042090',44944
'530610523012009',45199
'530610521042016',46276
'530610521042164',45448
'530610525033007',45133
'530610521052003',47807
'530610525041003',45424
'530610521041002',44922
'530610524011005',45706
'530610535082040',43212
'530610535082048',43358
'530610535042012',43116
'530610535042022',43141
'530610535043023',43192
'530610535043029',43192
'530610535042036',43154
'530610535042041',43161
'530610535042042',43162
'530610535043020',43185
'530610535043011',43182
'530610535043015',43166
'530610535091014',43323
'530610535041000',43218
'530610535053002',43383
'530610535063003',42941
'530610535061090',42957
'530610535063013',42942
'530610535052000',43372
'530610535053003',43126
'530610519211015',50181
'530610519231009',49870
'530610519231004',49701
'530610520053014',49445
'530610520054004',49627
'530610519242001',50315
'530610502003011',51504
'530610502004006',49731
'530610517023004',49759
'530610515001007',49997
'530610504012003',50344
'530610515004013',49984
'530610516022005',49835
'530610416013005',47572
'530610414003009',47370
'530610414002026',47364
'530610418103007',49104
'530610418111006',49096
'530610418111005',49164
'530610418051020',47544
'530610418103002',49030
'530610418063008',47747
'530610418053013',47551
'530610418064000',47604
'530610418052009',47556
'530610418082004',47755
'530610418066000',47688
'530610418065004',47759
'530610413041017',47126
'530610536023165',45517
'530610536023014',43714
'530610536032023',45016
'530610536033005',44567
'530610536033007',44886
'530610536033019',44888
'530610536041012',44314
'530610536024050',43740
'530610536042004',44334
'530610536043030',44392
'530610536024039',43740
'530610528052028',44406
'530610528062006',44451
'530610528031028',43998
'530610527084009',44792
