census_2020_block_id,"census_2020_block_geoid",census_2020_block_group_id
42001,"530530729092159",2205
42002,"530530729092160",2205
42003,"530530729092161",2205
42004,"530530729092162",2205
42005,"530530729092163",2205
42006,"530530729092164",2205
42007,"530530729092165",2205
42008,"530530729092166",2205
42009,"530530729092167",2205
42010,"530530729092168",2205
42011,"530530729092169",2205
42012,"530530729092171",2205
42013,"530530729092172",2205
42014,"530530729092173",2205
42015,"530530729092174",2205
42016,"530530729092175",2205
42017,"530530729092177",2205
42018,"530530729092178",2205
42019,"530530729092179",2205
42020,"530530730011000",2206
42021,"530530730011001",2206
42022,"530530730011002",2206
42023,"530530730011003",2206
42024,"530530730011004",2206
42025,"530530730011005",2206
42026,"530530730011006",2206
42027,"530530730011007",2206
42028,"530530730011008",2206
42029,"530530730011009",2206
42030,"530530730011010",2206
42031,"530530730011011",2206
42032,"530530730011012",2206
42033,"530530730011013",2206
42034,"530530730011014",2206
42035,"530530730011015",2206
42036,"530530730011016",2206
42037,"530530730011017",2206
42038,"530530730011018",2206
42039,"530530730012000",2207
42040,"530530730012001",2207
42041,"530530730012002",2207
42042,"530530730012003",2207
42043,"530530730012004",2207
42044,"530530730012005",2207
42045,"530530730012006",2207
42046,"530530730012007",2207
42047,"530530730012009",2207
42048,"530530730012010",2207
42049,"530530730012011",2207
42050,"530530730012012",2207
42051,"530530730012013",2207
42052,"530530730012014",2207
42053,"530530730012015",2207
42054,"530530730012016",2207
42055,"530530730012017",2207
42056,"530530730012018",2207
42057,"530530730012019",2207
42058,"530530730012020",2207
42059,"530530730012021",2207
42060,"530530730012022",2207
42061,"530530730012023",2207
42062,"530530730012024",2207
42063,"530530730012025",2207
42064,"530530730012026",2207
42065,"530530730012027",2207
42066,"530530730012028",2207
42067,"530530730012029",2207
42068,"530530730012030",2207
42069,"530530730012031",2207
42070,"530530730012032",2207
42071,"530530730012033",2207
42072,"530530730012034",2207
42073,"530530730012035",2207
42074,"530530730012036",2207
42075,"530530730012037",2207
42076,"530530730012038",2207
42077,"530530730012039",2207
42078,"530530730012040",2207
42079,"530530730012041",2207
42080,"530530730012042",2207
42081,"530530730012043",2207
42082,"530530730012044",2207
42083,"530530730012045",2207
42084,"530530730012046",2207
42085,"530530730012047",2207
42086,"530530730012048",2207
42087,"530530730012049",2207
42088,"530530730012051",2207
42089,"530530730012053",2207
42090,"530530730012054",2207
42091,"530530730012055",2207
42092,"530530730012056",2207
42093,"530530730013000",2208
42094,"530530730013001",2208
42095,"530530730013002",2208
42096,"530530730013003",2208
42097,"530530730013004",2208
42098,"530530730013005",2208
42099,"530530730013006",2208
42100,"530530730013007",2208
42101,"530530730013008",2208
42102,"530530730013009",2208
42103,"530530730013010",2208
42104,"530530730013011",2208
42105,"530530730013012",2208
42106,"530530730013013",2208
42107,"530530730013014",2208
42108,"530530730013015",2208
42109,"530530730013016",2208
42110,"530530730013017",2208
42111,"530530730013018",2208
42112,"530530730013019",2208
42113,"530530730013020",2208
42114,"530530730013021",2208
42115,"530530730013022",2208
42116,"530530730013023",2208
42117,"530530730013024",2208
42118,"530530730013025",2208
42119,"530530730013026",2208
42120,"530530730014000",2209
42121,"530530730014001",2209
42122,"530530730014002",2209
42123,"530530730014003",2209
42124,"530530730014004",2209
42125,"530530730014005",2209
42126,"530530730014006",2209
42127,"530530730014007",2209
42128,"530530730014008",2209
42129,"530530730014009",2209
42130,"530530730014010",2209
42131,"530530730014011",2209
42132,"530530730014012",2209
42133,"530530730014013",2209
42134,"530530730014014",2209
42135,"530530730014015",2209
42136,"530530730014016",2209
42137,"530530730014017",2209
42138,"530530730014018",2209
42139,"530530730014019",2209
42140,"530530730014020",2209
42141,"530530730014021",2209
42142,"530530730014022",2209
42143,"530530730014023",2209
42144,"530530730014024",2209
42145,"530530730015000",2210
42146,"530530730015001",2210
42147,"530530730015002",2210
42148,"530530730015003",2210
42149,"530530730015004",2210
42150,"530530730015005",2210
42151,"530530730015006",2210
42152,"530530730015007",2210
42153,"530530730015008",2210
42154,"530530730015009",2210
42155,"530530730015010",2210
42156,"530530730015011",2210
42157,"530530730015012",2210
42158,"530530730015013",2210
42159,"530530730015014",2210
42160,"530530730015015",2210
42161,"530530730015016",2210
42162,"530530730015017",2210
42163,"530530730015018",2210
42164,"530530730015019",2210
42165,"530530730015020",2210
42166,"530530730015021",2210
42167,"530530730015022",2210
42168,"530530730015023",2210
42169,"530530730015024",2210
42170,"530530730015025",2210
42171,"530530730015026",2210
42172,"530530730015027",2210
42173,"530530730015028",2210
42174,"530530730015029",2210
42175,"530530730015030",2210
42176,"530530730015031",2210
42177,"530530730015032",2210
42178,"530530730015033",2210
42179,"530530730015034",2210
42180,"530530730015035",2210
42181,"530530730015036",2210
42182,"530530730015037",2210
42183,"530530730015038",2210
42184,"530530730015039",2210
42185,"530530730015040",2210
42186,"530530730015041",2210
42187,"530530730015042",2210
42188,"530530730015043",2210
42189,"530530730015044",2210
42190,"530530730015045",2210
42191,"530530730015046",2210
42192,"530530730015047",2210
42193,"530530730015048",2210
42194,"530530730015049",2210
42195,"530530730015050",2210
42196,"530530730015051",2210
42197,"530530730015052",2210
42198,"530530730015053",2210
42199,"530530730015054",2210
42200,"530530730015055",2210
42201,"530530730015056",2210
42202,"530530730015057",2210
42203,"530530730015058",2210
42204,"530530730015059",2210
42205,"530530730015060",2210
42206,"530530730015061",2210
42207,"530530730015062",2210
42208,"530530730015063",2210
42209,"530530730051000",2211
42210,"530530730051001",2211
42211,"530530730051002",2211
42212,"530530730051003",2211
42213,"530530730051004",2211
42214,"530530730051005",2211
42215,"530530730051006",2211
42216,"530530730051007",2211
42217,"530530730051008",2211
42218,"530530730051009",2211
42219,"530530730051010",2211
42220,"530530730051011",2211
42221,"530530730051012",2211
42222,"530530730051013",2211
42223,"530530730051014",2211
42224,"530530730051015",2211
42225,"530530730051016",2211
42226,"530530730051017",2211
42227,"530530730051018",2211
42228,"530530730051019",2211
42229,"530530730051020",2211
42230,"530530730051021",2211
42231,"530530730051022",2211
42232,"530530730052000",2212
42233,"530530730052001",2212
42234,"530530730052002",2212
42235,"530530730052003",2212
42236,"530530730052004",2212
42237,"530530730052005",2212
42238,"530530730052006",2212
42239,"530530730052007",2212
42240,"530530730052008",2212
42241,"530530730052009",2212
42242,"530530730052010",2212
42243,"530530730052011",2212
42244,"530530730052012",2212
42245,"530530730052013",2212
42246,"530530730052014",2212
42247,"530530730052015",2212
42248,"530530730052016",2212
42249,"530530730052017",2212
42250,"530530730052018",2212
42251,"530530730052019",2212
42252,"530530730053000",2213
42253,"530530730053001",2213
42254,"530530730053002",2213
42255,"530530730053003",2213
42256,"530530730053004",2213
42257,"530530730053005",2213
42258,"530530730053006",2213
42259,"530530730053007",2213
42260,"530530730053008",2213
42261,"530530730053009",2213
42262,"530530730053010",2213
42263,"530530730053011",2213
42264,"530530730053012",2213
42265,"530530730053013",2213
42266,"530530730053014",2213
42267,"530530730053015",2213
42268,"530530730053016",2213
42269,"530530730053017",2213
42270,"530530730053018",2213
42271,"530530730054000",2214
42272,"530530730054001",2214
42273,"530530730054002",2214
42274,"530530730054003",2214
42275,"530530730054004",2214
42276,"530530730054005",2214
42277,"530530730054006",2214
42278,"530530730054007",2214
42279,"530530730054008",2214
42280,"530530730054009",2214
42281,"530530730054010",2214
42282,"530530730054011",2214
42283,"530530730054012",2214
42284,"530530730054013",2214
42285,"530530730054014",2214
42286,"530530730054015",2214
42287,"530530730061000",2215
42288,"530530730061001",2215
42289,"530530730061002",2215
42290,"530530730061003",2215
42291,"530530730061004",2215
42292,"530530730061005",2215
42293,"530530730061006",2215
42294,"530530730061007",2215
42295,"530530730061008",2215
42296,"530530730061009",2215
42297,"530530730061010",2215
42298,"530530730061011",2215
42299,"530530730061012",2215
42300,"530530730061013",2215
42301,"530530730061014",2215
42302,"530530730061015",2215
42303,"530530730061016",2215
42304,"530530730061017",2215
42305,"530530730061018",2215
42306,"530530730061019",2215
42307,"530530730061020",2215
42308,"530530730061021",2215
42309,"530530730061022",2215
42310,"530530730061023",2215
42311,"530530730061024",2215
42312,"530530730061025",2215
42313,"530530730061026",2215
42314,"530530730061027",2215
42315,"530530730061028",2215
42316,"530530730061029",2215
42317,"530530730061030",2215
42318,"530530730061031",2215
42319,"530530730061032",2215
42320,"530530730061033",2215
42321,"530530730061034",2215
42322,"530530730061035",2215
42323,"530530730061036",2215
42324,"530530730061037",2215
42325,"530530730061038",2215
42326,"530530730061039",2215
42327,"530530730061040",2215
42328,"530530730061041",2215
42329,"530530730061042",2215
42330,"530530730061043",2215
42331,"530530730061044",2215
42332,"530530730061045",2215
42333,"530530730061046",2215
42334,"530530730061047",2215
42335,"530530730061048",2215
42336,"530530730061049",2215
42337,"530530730061050",2215
42338,"530530730061051",2215
42339,"530530730061052",2215
42340,"530530730061053",2215
42341,"530530730062000",2216
42342,"530530730062001",2216
42343,"530530730062002",2216
42344,"530530730062003",2216
42345,"530530730062004",2216
42346,"530530730062005",2216
42347,"530530730062006",2216
42348,"530530730062007",2216
42349,"530530730062008",2216
42350,"530530730062009",2216
42351,"530530730062010",2216
42352,"530530730062011",2216
42353,"530530730062012",2216
42354,"530530730062013",2216
42355,"530530730062014",2216
42356,"530530730062015",2216
42357,"530530730062016",2216
42358,"530530730062018",2216
42359,"530530730062020",2216
42360,"530530730062021",2216
42361,"530530730062023",2216
42362,"530530730062024",2216
42363,"530530730062025",2216
42364,"530530730062026",2216
42365,"530530730062027",2216
42366,"530530730062028",2216
42367,"530530730062029",2216
42368,"530530730063000",2217
42369,"530530730063001",2217
42370,"530530730063002",2217
42371,"530530730063003",2217
42372,"530530730063004",2217
42373,"530530730063005",2217
42374,"530530730063006",2217
42375,"530530730063007",2217
42376,"530530730063008",2217
42377,"530530730063009",2217
42378,"530530730063010",2217
42379,"530530730063011",2217
42380,"530530730063012",2217
42381,"530530730063013",2217
42382,"530530730063014",2217
42383,"530530730063015",2217
42384,"530530730063016",2217
42385,"530530730063017",2217
42386,"530530730063018",2217
42387,"530530730063019",2217
42388,"530530730063020",2217
42389,"530530730063021",2217
42390,"530530730063022",2217
42391,"530530730063023",2217
42392,"530530730063024",2217
42393,"530530730063025",2217
42394,"530530730063026",2217
42395,"530530730063027",2217
42396,"530530730063028",2217
42397,"530530730063029",2217
42398,"530530730063030",2217
42399,"530530730063031",2217
42400,"530530730063033",2217
42401,"530530730063034",2217
42402,"530530730063035",2217
42403,"530530730063036",2217
42404,"530530730063037",2217
42405,"530530730063038",2217
42406,"530530730063039",2217
42407,"530530730063040",2217
42408,"530530730063041",2217
42409,"530530730063042",2217
42410,"530530730063043",2217
42411,"530530730063044",2217
42412,"530530730063045",2217
42413,"530530730063046",2217
42414,"530530730063047",2217
42415,"530530730063048",2217
42416,"530530730063049",2217
42417,"530530730063050",2217
42418,"530530730063051",2217
42419,"530530730063052",2217
42420,"530530730063053",2217
42421,"530530730063054",2217
42422,"530530730063055",2217
42423,"530530730063056",2217
42424,"530530730063057",2217
42425,"530530730063058",2217
42426,"530530730063059",2217
42427,"530530730063060",2217
42428,"530530730063061",2217
42429,"530530730063062",2217
42430,"530530730063063",2217
42431,"530530730063064",2217
42432,"530530730063065",2217
42433,"530530730063066",2217
42434,"530530730063067",2217
42435,"530530730063068",2217
42436,"530530730063069",2217
42437,"530530730063070",2217
42438,"530530730063071",2217
42439,"530530730063072",2217
42440,"530530730063073",2217
42441,"530530730063074",2217
42442,"530530730063075",2217
42443,"530530730063076",2217
42444,"530530730063077",2217
42445,"530530730063078",2217
42446,"530530730063079",2217
42447,"530530730063080",2217
42448,"530530730063081",2217
42449,"530530730063082",2217
42450,"530530731101000",2218
42451,"530530731101001",2218
42452,"530530731101002",2218
42453,"530530731101003",2218
42454,"530530731101004",2218
42455,"530530731101005",2218
42456,"530530731101006",2218
42457,"530530731101007",2218
42458,"530530731102000",2219
42459,"530530731102001",2219
42460,"530530731102002",2219
42461,"530530731102003",2219
42462,"530530731103000",2220
42463,"530530731103001",2220
42464,"530530731103002",2220
42465,"530530731103003",2220
42466,"530530731103004",2220
42467,"530530731103005",2220
42468,"530530731103006",2220
42469,"530530731103007",2220
42470,"530530731103008",2220
42471,"530530731103009",2220
42472,"530530731103010",2220
42473,"530530731103011",2220
42474,"530530731103012",2220
42475,"530530731103013",2220
42476,"530530731103014",2220
42477,"530530731103015",2220
42478,"530530731103016",2220
