county_id,census_2010_block_group_id,sector_id,number_of_jobs
033,530330092001,5,16
033,530330250061,8,97
033,530330323171,9,1
053,530530611005,11,28
053,530530617001,3,34
061,530610529063,7,15
033,530330019003,8,6
061,530610519251,9,4
061,530610519263,9,17
033,530330006002,7,15
061,530610519253,8,28
033,530330220063,2,5
033,530330225005,4,76
053,530530718053,9,1011
033,530330304011,2,31
033,530330319035,1,13
033,530330294083,2,20
053,530530714071,7,6
033,530330069002,8,3
033,530330113001,1,2
033,530330260022,3,2
033,530330322113,11,1
033,530330293043,4,2
053,530530609041,11,8
033,530330320051,1,1
061,530610514003,2,39
053,530530731162,5,14
033,530330319082,12,16
061,530610412011,8,4
061,530610418063,9,11
061,530610519221,2,8
033,530330275001,10,65
035,530350901022,2,16
053,530530731102,7,10
053,530530717051,3,1
061,530610531022,11,42
035,530350913012,5,9
033,530330323214,8,7
033,530330326021,8,18
061,530610420032,2,7
033,530330260015,5,5
033,530330297003,3,260
061,530610522083,1,3
061,530610418111,2,78
035,530350902012,8,1
033,530330034003,4,7
033,530330326023,7,120
033,530330217004,4,11
033,530330323151,1,9
033,530330253022,2,425
053,530530716022,10,26
033,530330115003,3,8
033,530330042001,1,3
053,530530609053,8,1
033,530330032005,2,10
033,530330303103,7,56
033,530330003001,8,440
033,530330065001,2,6
061,530610401003,11,12
053,530530725032,7,53
033,530330308013,11,44
061,530610518033,4,31
053,530530723093,7,38
033,530330296022,11,9
053,530539400082,9,6
061,530610416071,9,0
053,530530635014,4,5
033,530330324022,2,62
033,530330317034,10,1
061,530610526043,8,1
033,530330322113,8,4
061,530610531011,11,51
033,530330002001,3,3
061,530610418082,11,10
053,530530715054,4,2
033,530330304014,7,28
061,530610419053,9,4
061,530610501022,10,4
053,530530723094,10,29
033,530330229024,11,38
053,530530717031,11,142
033,530330017012,7,54
033,530330210005,9,53
053,530530725061,7,8
033,530330002003,12,9
033,530330220051,3,3
033,530330293044,7,7
033,530330054002,3,287
053,530530714033,10,53
033,530330323242,12,15
061,530610418062,11,10
033,530330042004,1,1
033,530330224002,3,2
053,530530714091,10,48
033,530330102004,11,31
033,530330208001,2,11
053,530530635012,2,8
033,530330067003,4,7
061,530610519282,2,77
033,530330033002,9,7
053,530530702063,7,3
035,530359401004,7,31
033,530330240002,12,5
033,530330243004,2,66
033,530330304012,4,21
033,530330305032,12,39
033,530330058014,1,360
033,530330236033,5,47
053,530530725071,2,13
053,530539400111,8,4
033,530330082002,7,117
035,530350922001,13,28
033,530330249033,3,2
061,530610528065,7,14
033,530330066002,10,110
035,530350915002,4,2
061,530610523023,3,5
033,530330062001,5,5
033,530330322121,8,144
033,530330077001,2,2
033,530330042005,7,64
061,530610418113,8,1
061,530610528062,7,6
033,530330006006,2,6
035,530350904001,5,65
053,530530616011,12,7525
033,530330111013,4,4
061,530610537001,2,10
033,530330293044,4,6
061,530610519254,11,23
061,530610527052,3,2
033,530330201002,9,33
033,530330305041,7,56
053,530530712063,1,4
053,530530609042,2,31
033,530330293034,3,3
035,530350927042,11,4
033,530330300042,8,3
033,530330305031,9,596
035,530350804003,2,8
053,530530629002,3,-3
033,530330019003,5,-6
033,530330236033,8,9
061,530610523013,11,5
033,530330260024,8,7
033,530330280001,5,211
053,530530629005,11,18
061,530610515003,13,1255
033,530330253022,8,21
053,530530707032,12,1
033,530330213001,2,10
033,530330323114,4,11
033,530330323201,4,39
033,530330243004,5,123
061,530610520031,5,9
033,530330056002,3,1
033,530330323231,7,56
033,530330209003,3,-18
033,530330096005,10,295
033,530330082002,4,3
035,530350808002,2,4
033,530330237002,8,57
033,530330056004,7,80
033,530330019002,11,78
033,530330112001,1,20
053,530530725072,5,135
033,530330309021,11,9
053,530530603001,10,65
061,530610505001,12,42
033,530330014002,2,11
033,530330210001,5,1
061,530610416063,4,3
033,530330311004,8,3
033,530330325003,13,103
033,530330311005,5,4
033,530330323214,11,25
033,530330326021,11,17
033,530330265003,5,17
061,530610517022,7,51
033,530330323232,4,2
053,530530712073,8,24
033,530330321021,9,6
053,530530726032,9,1
053,530530731181,12,88
033,530330062002,9,107
033,530330106002,10,8
033,530330106005,9,30
033,530330283001,2,16
033,530330256021,10,163
033,530330266002,5,3
033,530330036004,11,167
053,530530723072,11,7
053,530530728001,11,128
061,530610418102,3,1
053,530530615001,5,102
033,530330308013,8,1
061,530610522031,3,42
061,530610503003,4,6
033,530330045001,7,88
053,530530703121,3,-3
033,530330323161,11,1
061,530610420014,5,24
033,530330291022,3,7
061,530610533012,10,1
053,530530603001,13,113
053,530539400082,12,17
061,530610513006,5,1
033,530330004011,11,116
033,530330258041,8,1
033,530330274001,9,2
033,530330033005,4,2
033,530330237002,11,39
061,530610519051,3,1
053,530530718072,4,68
033,530330290014,7,15
061,530610416063,7,6
061,530610538023,10,5
035,530350916002,9,27
061,530610413013,12,16
033,530330281001,7,50
053,530530715044,4,18
053,530530702071,5,42
061,530610418062,8,3
053,530530714033,13,63
053,530539400042,9,6
033,530330012004,7,240
061,530610505004,3,51
033,530330042004,4,14
053,530530725072,8,50
033,530330288013,11,117
061,530610532011,2,16
033,530330048002,2,12
033,530330323172,12,10
033,530330218033,4,10
061,530610411001,10,45
033,530330271002,3,3
033,530330286002,10,51
033,530330099004,12,88
061,530610537002,5,7
033,530330290013,11,20
053,530530731143,2,5
033,530330210001,2,15
033,530330214001,1,1
053,530530702063,10,38
033,530330062001,2,6
033,530330295021,7,80
061,530610401004,12,328
053,530530735002,4,8
033,530330007003,9,3
053,530530728001,8,20
061,530610420014,8,22
061,530610528062,4,2
033,530330210002,2,54
033,530330222012,11,4
053,530530715063,11,4
033,530330106003,12,2
053,530530726031,9,2
053,530530734072,13,59
033,530330275001,13,126
061,530610514003,5,232
035,530350913012,2,42
033,530330323252,2,22
033,530330305042,10,6
033,530330042005,10,103
033,530330206001,10,7
033,530330257023,9,14
033,530330221021,2,38
033,530330260015,2,5
033,530330271001,3,2
061,530610533011,7,79
033,530330073001,11,125
033,530330323132,9,1217
033,530330270001,4,3
053,530530732004,11,75
033,530330014004,4,17
033,530330300042,5,7
061,530610538034,9,2
033,530330033004,11,75
033,530330118005,2,17
033,530330307002,13,84
033,530330034003,1,6
033,530330274002,9,2
033,530330253022,5,761
033,530330114013,1,3
053,530530713043,5,-55
033,530330056005,4,21
061,530610531011,8,16
053,530530628011,11,7
033,530330043012,8,4
061,530610401003,8,4
061,530610405001,2,296
033,530330238011,10,3
033,530330205004,2,8
053,530530713101,2,112
033,530330303092,2,3
033,530330202002,11,250
033,530330014002,5,35
033,530330053011,11,162
033,530330303111,7,10
061,530610417031,7,98
033,530330048002,11,16
053,530530725062,7,34
033,530330057004,2,15
033,530330233002,5,2
033,530330308023,8,5
035,530350902022,5,63
033,530330284023,1,3
033,530330020002,2,32
035,530350923003,2,24
061,530610527054,7,13
033,530330032005,8,1
053,530530713041,9,40
061,530610519133,2,17
033,530330100011,11,59
033,530330042001,7,88
033,530330260015,11,3
033,530330267004,2,19
033,530330071002,5,135
033,530330308011,13,273
033,530330003001,2,13
035,530350910004,1,20
053,530530617001,9,2177
035,530350901022,11,10
033,530330321042,1,2
033,530330272001,2,848
033,530330107021,5,-87
033,530330026004,11,50
033,530330114012,3,2
033,530330077002,10,87
033,530330054004,5,64
033,530330056003,11,68
033,530330100024,3,3
061,530610521142,7,30
061,530610518033,10,74
033,530330302023,4,3
033,530330326023,13,219
033,530330226042,10,151
033,530330072003,4,605
033,530330041003,1,14
033,530330012002,3,4
033,530330017021,10,23
033,530330299021,13,102
061,530610532022,3,1
035,530350915001,9,5
033,530330006006,5,7
061,530610420042,7,94
061,530610505005,1,1
033,530330322112,9,3
033,530330007002,2,2
033,530330078003,8,17
033,530330288024,5,12
053,530530713091,3,3
033,530330293072,4,-42
033,530330268021,12,99
061,530610418051,2,51
033,530330320082,7,10
053,530530726022,1,8
061,530610519182,11,22
061,530610508004,3,2
033,530330222012,5,1
061,530610401002,9,-579
033,530330232012,12,99
061,530610522081,1,6
033,530330012001,9,150
053,530530712092,4,0
033,530330290034,11,2
033,530330323181,5,17
053,530530716022,4,62
033,530330236033,11,-54
035,530350903002,10,-45
061,530610505004,12,20
061,530610520031,2,7
061,530610535082,3,62
033,530330043012,2,8
061,530610523023,9,-1
061,530610419042,7,41
033,530330244001,10,8
053,530530715032,5,13
053,530530721085,3,5
053,530530632003,7,27
033,530330256023,3,3
035,530350901013,3,155
053,530530714062,4,69
053,530530730012,2,23
033,530330059001,4,496
053,530530715061,12,3
053,530530725052,11,2
061,530610414003,9,32
033,530330310001,8,26
061,530610520033,8,1
061,530610410003,8,13
033,530330101003,4,12
053,530530723051,5,8
061,530610519154,12,8
061,530610512001,8,3
053,530530635012,8,2
033,530330320053,7,9
033,530330288024,2,6
053,530530723131,8,3
061,530610502003,4,2
033,530330239004,3,33
033,530330061001,8,9
053,530530731172,7,17
033,530330029003,11,32
035,530350925004,9,113
061,530610516014,10,22
033,530330317064,11,4
053,530530733022,13,270
033,530330078003,5,9
033,530330227031,11,80
035,530350904001,11,33
053,530530702051,10,-25
033,530330036003,8,5
033,530330049002,1,4
061,530610417042,10,868
061,530610526042,8,1509
033,530330205001,10,-36
033,530330043012,5,20
061,530610523023,12,2
053,530530632003,4,1
061,530610538013,11,3
053,530530703081,3,5
053,530530734045,13,75
053,530530735003,9,20
035,530350903002,7,-58
033,530330120003,3,3
033,530330294082,9,3
033,530330032004,11,20
033,530330292042,8,17
033,530330250035,3,4
033,530330251022,7,110
033,530330310001,11,27
033,530330297002,12,132
033,530330008002,5,3
033,530330262001,8,924
053,530530714062,1,1
033,530330096005,4,9
061,530610538011,11,6
061,530619400022,5,8
033,530330324024,7,9
033,530330032005,11,5
053,530539400012,12,4
033,530330066001,3,414
053,530530624005,3,2
035,530350929023,11,150
033,530330111023,10,1
033,530330030004,11,63
033,530330316013,5,11
053,530530610024,12,7
053,530530735006,7,5
033,530330019003,2,11
033,530330048002,8,5
061,530610519232,8,67
061,530610521081,5,33
053,530530608002,2,5
061,530610418065,11,15
033,530330089001,9,3
033,530330223001,10,3
033,530330053011,8,3
035,530350910004,4,4
033,530330258032,2,41
035,530350929014,1,2
033,530330228022,9,25
033,530330117001,2,5
033,530330320051,7,20
053,530530720003,9,12
033,530330323172,9,33
033,530330221021,5,11
033,530330056003,8,3
053,530530711002,9,11
033,530330072003,7,1313
033,530330060002,2,9
033,530330319035,7,36
033,530330254002,11,57
053,530530725041,7,92
053,530539400092,12,16
053,530530702062,11,2
053,530530611003,7,10
033,530330301003,2,25
033,530330323243,9,55
033,530330245003,9,14
033,530330291023,8,1
035,530350921002,12,32
033,530330078003,11,97
033,530330021003,5,19
033,530330290031,4,7
053,530530607003,8,2
053,530530623003,4,2
053,530530613002,12,124
061,530610519143,2,10
053,530530731242,12,6
061,530610410003,11,193
033,530330318001,4,9
033,530330320082,4,9
033,530330118002,9,9
033,530330279006,2,21
061,530610520073,2,20
061,530610419043,3,5
033,530330239002,5,19
061,530610528063,7,9
033,530330229023,4,6
033,530330302014,13,108
053,530530613004,7,14
061,530610529061,3,3
033,530330217004,10,193
033,530330323181,2,112
061,530610519242,2,16
033,530330219035,4,1
061,530610534004,3,1
061,530610505004,9,147
053,530530725051,11,10
061,530610522042,9,7
061,530610401002,12,723
033,530330268024,13,132
035,530350913012,11,5
033,530330084003,3,1
033,530330319031,2,14
033,530330222024,2,4
053,530530702031,1,26
033,530330304042,2,11
061,530610419042,4,9
061,530610510003,10,40
035,530350903002,13,89
033,530330289011,4,79
033,530330320032,2,87
033,530330233002,8,9
033,530330319035,4,9
033,530330220063,5,8
035,530350912033,3,2
061,530610518023,2,27
033,530330238012,2,259
053,530530731132,3,2
033,530330205004,5,10
061,530610519051,9,91
053,530530635014,10,148
033,530330303114,2,18
061,530610419033,2,42
053,530530703161,9,8
035,530350913011,5,9
033,530330260015,8,1
033,530330020001,11,35
061,530619400022,2,41
033,530330292052,2,13
061,530610538012,11,7
033,530330202002,8,319
033,530330116001,7,45
053,530530605001,7,213
033,530330032005,5,1
033,530330053013,3,12
053,530530713063,10,-1
061,530610528043,11,1
033,530330323244,9,15
033,530330258031,4,4
033,530330277015,2,81
053,530530715042,8,977
061,530610519152,9,4
035,530350916003,2,4
053,530530720004,9,5
061,530610417042,7,384
033,530330053022,13,30174
053,530530735004,4,8
033,530330004023,9,8
033,530330022001,11,31
035,530350806005,5,1
033,530330205001,7,9
061,530610405001,8,4
053,530530624003,5,123
053,530530712101,1,1
061,530610527072,1,1
035,530350911001,2,61
033,530330107022,8,10
033,530330322085,8,34
033,530330313022,5,3
033,530330323075,10,89
033,530330291023,11,4
033,530330006006,8,34
061,530610521122,8,3
033,530330103003,11,14
033,530330078002,2,3
033,530330043021,11,32
033,530330288023,4,14
033,530330292042,11,18
033,530330327032,3,11
053,530530701004,1,1
035,530350910004,7,57
033,530330093002,5,1147
033,530330089002,7,39
033,530330256011,4,27
053,530530723052,8,1
033,530330202005,3,1
033,530330262002,10,154
033,530330301003,5,5
053,530530714091,7,24
053,530530626001,11,976
033,530330296011,9,156
033,530330082002,10,44
033,530330322085,5,28
053,530530723131,5,11
053,530530624003,2,12
061,530610418113,2,159
061,530610413033,7,40
033,530330208001,5,35
033,530330313022,2,18
033,530330249021,11,7
061,530610420062,10,3
033,530330320021,2,300
053,530530609051,9,102
061,530610519213,3,1
033,530330217005,3,29
035,530350902022,8,2
053,530530723132,2,53
033,530330218041,3,1
053,530530635011,5,6
033,530330284023,4,43
053,530539400092,9,14
033,530330308023,11,8
053,530530713041,12,21
033,530330044003,7,64
033,530330219042,2,1
061,530610536023,13,190
033,530330320061,7,31
053,530530725051,8,1
061,530610533021,4,1
033,530330042001,4,5
061,530610520063,11,6
033,530330003001,5,3
033,530330268024,10,8
033,530330320034,5,12
053,530530734082,4,-2
061,530610519232,5,45
061,530610418103,10,161
053,530530712081,11,87
061,530610519133,5,6
061,530610401001,12,53
061,530610521142,4,7
061,530610414002,11,22
053,530530635021,3,1
033,530330287003,13,96
033,530330238012,5,81
033,530330111023,7,32
035,530350913011,8,1
033,530330293051,13,86
061,530610512004,10,1
033,530330204022,7,9
033,530330296012,5,3
053,530530610023,4,6
061,530610510003,7,54
033,530330322073,1,5
053,530530635014,7,29
061,530610538011,8,19
035,530350809004,2,120
035,530350805001,4,24
033,530330246023,2,2
061,530610533011,10,247
033,530330292052,5,-158
053,530530624004,2,4
033,530330032002,10,40
061,530610512002,11,7
053,530530625002,10,9
061,530610520032,9,92
053,530530734041,9,196
033,530330099001,9,36
053,530530712102,5,1
033,530330250032,3,5
053,530530619002,8,1
033,530330304031,3,1
033,530330117003,9,13
033,530330219042,5,1
033,530330258043,7,34
061,530610417032,2,9
033,530330305031,12,41
061,530610527072,4,13
053,530530703132,2,32
061,530610527061,9,13
061,530610512004,7,12
053,530530719023,1,12
033,530330025002,1,2
053,530530730015,3,-11
061,530610519054,5,158
061,530619900020,7,3
033,530330111022,9,13
053,530530721054,5,3
053,530530610023,7,84
061,530610504023,3,1
061,530610519173,3,3
033,530330021003,8,10
033,530330036004,8,104
053,530530715063,2,6
053,530530725054,1,4
